lane_id	source_center	destination_center	route_type	segment_count	trip_count	delayed_segment_count	sla_breach_count	delay_frequency_pct	sla_breach_rate_pct	avg_delay_minutes	avg_delay_ratio	delay_frequency_rank
IND411033AAA -> IND413501AAA | FTL	IND411033AAA	IND413501AAA	FTL	12	1	12	5	100.00	41.67	26.42	2	1589
IND534260AAC -> IND533106AAA | FTL	IND534260AAC	IND533106AAA	FTL	12	4	12	5	100.00	41.67	25.67	2	1590
IND124001AAB -> IND126102AAA | FTL	IND124001AAB	IND126102AAA	FTL	12	4	12	5	100.00	41.67	25.42	3.14	1591
IND342601AAA -> IND342902A1B | FTL	IND342601AAA	IND342902A1B	FTL	12	6	12	5	100.00	41.67	20.33	2.26	1592
IND465333AAA -> IND462022AAA | FTL	IND465333AAA	IND462022AAA	FTL	12	3	12	5	100.00	41.67	20.17	1.93	1593
IND413501AAA -> IND411033AAA | FTL	IND413501AAA	IND411033AAA	FTL	12	1	12	5	100.00	41.67	19.67	2.04	1594
IND713103AAA -> IND713205AAB | FTL	IND713103AAA	IND713205AAB	FTL	12	4	12	5	100.00	41.67	17.17	2.06	1595
IND452001AAC -> IND425508AAB | Carting	IND452001AAC	IND425508AAB	Carting	12	2	12	5	100.00	41.67	9.5	2.19	1596
IND246763AAA -> IND244901AAB | FTL	IND246763AAA	IND244901AAB	FTL	18	3	12	7	66.67	38.89	12.5	1.6	1597
IND249201AAA -> IND246174AAA | FTL	IND249201AAA	IND246174AAA	FTL	12	4	12	4	100.00	33.33	38.25	2.03	1598
IND431107AAB -> IND431136AAC | FTL	IND431107AAB	IND431136AAC	FTL	12	6	12	4	100.00	33.33	21.58	1.92	1599
IND424006AAA -> IND425412AAA | FTL	IND424006AAA	IND425412AAA	FTL	12	3	12	4	100.00	33.33	18.5	2.01	1600
IND781018AAB -> IND784125AAA | FTL	IND781018AAB	IND784125AAA	FTL	12	4	12	4	100.00	33.33	15.5	1.77	1601
IND854311AAA -> IND854334AAA | FTL	IND854311AAA	IND854334AAA	FTL	12	8	12	4	100.00	33.33	15.42	2.17	1602
IND485001AAC -> IND488001AAA | FTL	IND485001AAC	IND488001AAA	FTL	12	3	12	4	100.00	33.33	15.17	2.13	1603
IND140401AAA -> IND000000ACA | FTL	IND140401AAA	IND000000ACA	FTL	12	3	12	4	100.00	33.33	14.25	2.34	1604
IND276128AAA -> IND276305AAA | FTL	IND276128AAA	IND276305AAA	FTL	12	6	12	4	100.00	33.33	11.25	2	1605
IND500032AAA -> IND502295AAA | Carting	IND500032AAA	IND502295AAA	Carting	12	4	12	4	100.00	33.33	7.25	1.98	1606
IND362001AAA -> IND362265AAA | Carting	IND362001AAA	IND362265AAA	Carting	16	2	12	5	75.00	31.25	4.81	1.75	1607
IND301001AAB -> IND302014AAA | FTL	IND301001AAB	IND302014AAA	FTL	12	2	12	3	100.00	25.00	28.83	4.83	1608
IND332713AAA -> IND332709AAA | FTL	IND332713AAA	IND332709AAA	FTL	12	6	12	3	100.00	25.00	20.92	2.23	1609
IND574202AAA -> IND574239AAA | FTL	IND574202AAA	IND574239AAA	FTL	12	6	12	3	100.00	25.00	10.17	2.19	1610
IND422011AAD -> IND423109AAA | Carting	IND422011AAD	IND423109AAA	Carting	14	2	12	3	85.71	21.43	7.43	1.63	1611
IND518222AAA -> IND518002AAA | FTL	IND518222AAA	IND518002AAA	FTL	15	5	12	3	80.00	20.00	6.13	1.52	1612
IND712311AAA -> IND713145AAB | FTL	IND712311AAA	IND713145AAB	FTL	12	3	12	2	100.00	16.67	13.25	1.57	1613
IND131028AAB -> IND124001AAB | FTL	IND131028AAB	IND124001AAB	FTL	12	4	12	2	100.00	16.67	11.92	1.74	1614
IND580028AAA -> IND591115AAB | FTL	IND580028AAA	IND591115AAB	FTL	12	4	12	2	100.00	16.67	11.67	1.88	1615
IND335803AAA -> IND335804AAD | Carting	IND335803AAA	IND335804AAD	Carting	17	7	12	2	70.59	11.76	3.41	1.34	1616
IND501359AAE -> IND503111AAC | FTL	IND501359AAE	IND503111AAC	FTL	12	2	12	1	100.00	8.33	9.5	1.43	1617
IND335701AAA -> IND335051AAA | Carting	IND335701AAA	IND335051AAA	Carting	28	7	12	2	42.86	7.14	4.25	1.19	1618
IND151302AAA -> IND151505AAA | FTL	IND151302AAA	IND151505AAA	FTL	33	16	12	2	36.36	6.06	1.18	0.97	1619
IND140501AAA -> IND160002AAC | Carting	IND140501AAA	IND160002AAC	Carting	28	14	12	1	42.86	3.57	3.46	1.12	1620
IND605010AAB -> IND607001AAA | FTL	IND605010AAB	IND607001AAA	FTL	12	12	12	0	100.00	0.00	21.83	1.75	1621
IND723131AAA -> IND722140AAA | FTL	IND723131AAA	IND722140AAA	FTL	12	12	12	0	100.00	0.00	12.42	1.4	1622
IND174307AAA -> IND176041AAA | FTL	IND174307AAA	IND176041AAA	FTL	17	17	12	0	70.59	0.00	10.18	1.17	1623
IND277303AAC -> IND277211AAA | FTL	IND277303AAC	IND277211AAA	FTL	12	6	12	0	100.00	0.00	8.17	1.44	1624
IND722202AAA -> IND722101AAC | Carting	IND722202AAA	IND722101AAC	Carting	13	4	12	0	92.31	0.00	4.54	1.48	1625
IND751002AAB -> IND754103AAA | FTL	IND751002AAB	IND754103AAA	FTL	11	7	11	11	100.00	100.00	249.64	9.57	1626
IND742121AAA -> IND742101AAC | Carting	IND742121AAA	IND742101AAC	Carting	11	6	11	11	100.00	100.00	47.09	4.3	1627
IND609602AAA -> IND611001AAA | FTL	IND609602AAA	IND611001AAA	FTL	11	11	11	11	100.00	100.00	34	3.05	1628
IND801103AAA -> IND802301AAA | FTL	IND801103AAA	IND802301AAA	FTL	11	11	11	11	100.00	100.00	31.73	3.02	1629
IND413517AAA -> IND431717AAA | Carting	IND413517AAA	IND431717AAA	Carting	11	2	11	10	100.00	90.91	14.45	3.03	1630
IND208019AAA -> IND209304AAA | Carting	IND208019AAA	IND209304AAA	Carting	13	6	11	11	84.62	84.62	78.85	7.6	1631
IND411014AAA -> IND411048AAA | Carting	IND411014AAA	IND411048AAA	Carting	11	6	11	9	100.00	81.82	65.64	27.49	1632
IND483770AAA -> IND842003AAB | FTL	IND483770AAA	IND842003AAB	FTL	11	2	11	9	100.00	81.82	28.18	2.95	1633
IND400015AAB -> IND400072AAB | Carting	IND400015AAB	IND400072AAB	Carting	11	6	11	9	100.00	81.82	27.82	3.67	1634
IND226004AAA -> IND226016AAA | Carting	IND226004AAA	IND226016AAA	Carting	11	6	11	8	100.00	72.73	34.64	3.28	1635
IND500039AAC -> IND500035AAD | Carting	IND500039AAC	IND500035AAD	Carting	12	8	11	8	91.67	66.67	16.92	3.4	1636
IND411014AAA -> IND411043AAA | Carting	IND411014AAA	IND411043AAA	Carting	14	7	11	9	78.57	64.29	44.79	7.58	1637
IND632301AAA -> IND606803AAA | FTL	IND632301AAA	IND606803AAA	FTL	11	11	11	7	100.00	63.64	22	2.11	1638
IND500008AAD -> IND501359AAE | Carting	IND500008AAD	IND501359AAE	Carting	12	6	11	7	91.67	58.33	44	3.99	1639
IND500050AAA -> IND501218AAC | Carting	IND500050AAA	IND501218AAC	Carting	11	5	11	6	100.00	54.55	50.27	3.79	1640
IND272001AAA -> IND273014AAB | FTL	IND272001AAA	IND273014AAB	FTL	15	5	11	8	73.33	53.33	17.93	2.02	1641
IND530012AAA -> IND535001AAA | Carting	IND530012AAA	IND535001AAA	Carting	12	2	11	6	91.67	50.00	26.5	2.6	1642
IND121004AAC -> IND121004AAB | Carting	IND121004AAC	IND121004AAB	Carting	12	6	11	6	91.67	50.00	24.75	4.6	1643
IND486889AAA -> IND231205AAA | FTL	IND486889AAA	IND231205AAA	FTL	11	4	11	5	100.00	45.45	26.55	2.01	1644
IND574216AAA -> IND562132AAA | FTL	IND574216AAA	IND562132AAA	FTL	11	1	11	5	100.00	45.45	19.45	2.09	1645
IND276305AAA -> IND223101AAB | FTL	IND276305AAA	IND223101AAB	FTL	11	7	11	5	100.00	45.45	17.45	2.14	1646
IND396191AAB -> IND421302AAG | FTL	IND396191AAB	IND421302AAG	FTL	12	2	11	5	91.67	41.67	21.75	2.03	1647
IND625532AAA -> IND625531AAA | FTL	IND625532AAA	IND625531AAA	FTL	11	6	11	4	100.00	36.36	11.36	1.64	1648
IND160102AAD -> IND160002AAD | Carting	IND160102AAD	IND160002AAD	Carting	12	3	11	4	91.67	33.33	9.25	2.12	1649
IND571438AAB -> IND571401AAA | FTL	IND571438AAB	IND571401AAA	FTL	13	9	11	4	84.62	30.77	5.31	2.71	1650
IND530012AAA -> IND531162AAA | Carting	IND530012AAA	IND531162AAA	Carting	14	7	11	4	78.57	28.57	7.29	1.72	1651
IND781335AAA -> IND000000AET | FTL	IND781335AAA	IND000000AET	FTL	11	4	11	3	100.00	27.27	15.64	2.07	1652
IND826004AAA -> IND814112AAA | FTL	IND826004AAA	IND814112AAA	FTL	16	4	11	4	68.75	25.00	18.44	1.79	1653
IND562108AAA -> IND572101AAA | Carting	IND562108AAA	IND572101AAA	Carting	12	2	11	3	91.67	25.00	13.17	2.45	1654
IND303008AAB -> IND303338AAB | Carting	IND303008AAB	IND303338AAB	Carting	14	5	11	3	78.57	21.43	4.64	1.7	1655
IND689650AAA -> IND690548AAA | Carting	IND689650AAA	IND690548AAA	Carting	12	3	11	2	91.67	16.67	6.67	1.89	1656
IND403726AAB -> IND403601AAA | Carting	IND403726AAB	IND403601AAA	Carting	12	6	11	2	91.67	16.67	4.08	1.6	1657
IND147201AAA -> IND148023AAA | FTL	IND147201AAA	IND148023AAA	FTL	13	7	11	1	84.62	7.69	3.54	1.31	1658
IND530012AAA -> IND531001AAA | Carting	IND530012AAA	IND531001AAA	Carting	15	5	11	1	73.33	6.67	5.47	1.52	1659
IND563130AAA -> IND563131AAB | Carting	IND563130AAA	IND563131AAB	Carting	30	10	11	2	36.67	6.67	2.43	1.11	1660
IND152026AAA -> IND151001AAA | FTL	IND152026AAA	IND151001AAA	FTL	32	11	11	1	34.38	3.13	1.31	1.07	1661
IND508277AAB -> IND508223AAA | FTL	IND508277AAB	IND508223AAA	FTL	12	11	11	0	91.67	0.00	10.17	1.32	1662
IND327001AAB -> IND312605AAB | FTL	IND327001AAB	IND312605AAB	FTL	12	4	11	0	91.67	0.00	8.75	1.41	1663
IND523105AAA -> IND524201AAA | FTL	IND523105AAA	IND524201AAA	FTL	38	19	11	0	28.95	0.00	1.71	0.99	1664
IND580028AAA -> IND580002AAA | FTL	IND580028AAA	IND580002AAA	FTL	10	9	10	10	100.00	100.00	97.1	52.49	1665
IND713205AAB -> IND722143AAB | FTL	IND713205AAB	IND722143AAB	FTL	10	9	10	10	100.00	100.00	69.7	4.32	1666
IND788713AAA -> IND788806AAA | FTL	IND788713AAA	IND788806AAA	FTL	10	10	10	10	100.00	100.00	27.7	3.07	1667
IND333031AAA -> IND331023AAA | FTL	IND333031AAA	IND331023AAA	FTL	10	5	10	10	100.00	100.00	27.4	3.38	1668
IND736135AAA -> IND736165AAA | FTL	IND736135AAA	IND736165AAA	FTL	10	5	10	9	100.00	90.00	28.6	2.62	1669
IND621802AAA -> IND608301AAA | FTL	IND621802AAA	IND608301AAA	FTL	10	10	10	9	100.00	90.00	25.6	2.49	1670
IND575004AAB -> IND574117AAA | FTL	IND575004AAB	IND574117AAA	FTL	10	5	10	9	100.00	90.00	22.7	2.89	1671
IND245101AAA -> IND201007AAA | Carting	IND245101AAA	IND201007AAA	Carting	10	2	10	9	100.00	90.00	16.7	2.8	1672
IND431603AAA -> IND413517AAA | Carting	IND431603AAA	IND413517AAA	Carting	10	1	10	9	100.00	90.00	15.1	3.17	1673
IND786184AAA -> IND786125AAA | Carting	IND786184AAA	IND786125AAA	Carting	10	5	10	9	100.00	90.00	14	2.9	1674
IND413307AAB -> IND413304AAA | Carting	IND413307AAB	IND413304AAA	Carting	10	3	10	9	100.00	90.00	12.3	5.89	1675
IND611001AAA -> IND610001AAA | FTL	IND611001AAA	IND610001AAA	FTL	11	10	10	9	90.91	81.82	22.45	2.32	1676
IND126102AAA -> IND126116AAA | FTL	IND126102AAA	IND126116AAA	FTL	10	5	10	8	100.00	80.00	14.2	2.28	1677
IND415408AAC -> IND416012AAA | FTL	IND415408AAC	IND416012AAA	FTL	13	9	10	10	76.92	76.92	125.08	3.82	1678
IND507159AAA -> IND507002AAA | FTL	IND507159AAA	IND507002AAA	FTL	11	10	10	8	90.91	72.73	146	8.85	1679
IND722151AAA -> IND723130AAA | FTL	IND722151AAA	IND723130AAA	FTL	10	8	10	7	100.00	70.00	687.8	10.86	1680
IND152026AAA -> IND160002AAC | FTL	IND152026AAA	IND160002AAC	FTL	10	1	10	7	100.00	70.00	60.4	3.41	1681
IND700026AAC -> IND712311AAA | Carting	IND700026AAC	IND712311AAA	Carting	10	4	10	7	100.00	70.00	57.7	3.9	1682
IND444203AAA -> IND444005AAB | FTL	IND444203AAA	IND444005AAB	FTL	10	5	10	7	100.00	70.00	29.3	2.5	1683
IND400612AAA -> IND421302AAR | Carting	IND400612AAA	IND421302AAR	Carting	10	10	10	7	100.00	70.00	26.7	3.2	1684
IND742101AAC -> IND741123AAB | Carting	IND742101AAC	IND741123AAB	Carting	10	1	10	7	100.00	70.00	18.8	2.44	1685
IND470004AAA -> IND473443AAA | FTL	IND470004AAA	IND473443AAA	FTL	10	2	10	6	100.00	60.00	24.8	2.4	1686
IND509216AAC -> IND501359AAE | FTL	IND509216AAC	IND501359AAE	FTL	10	5	10	6	100.00	60.00	21	2.45	1687
IND785682AAA -> IND785690AAB | Carting	IND785682AAA	IND785690AAB	Carting	10	2	10	6	100.00	60.00	15.5	3.08	1688
IND388320AAA -> IND390022AAA | FTL	IND388320AAA	IND390022AAA	FTL	12	6	10	7	83.33	58.33	17.08	1.99	1689
IND792001AAA -> IND786001AAB | Carting	IND792001AAA	IND786001AAB	Carting	11	1	10	6	90.91	54.55	20.09	2.56	1690
IND370001AAA -> IND370110AAA | FTL	IND370001AAA	IND370110AAA	FTL	10	4	10	5	100.00	50.00	115.6	11.62	1691
IND147001AAB -> IND160002AAC | FTL	IND147001AAB	IND160002AAC	FTL	14	7	10	7	71.43	50.00	52.79	1.97	1692
IND787057AAA -> IND787059AAB | FTL	IND787057AAA	IND787059AAB	FTL	10	10	10	5	100.00	50.00	31.6	2.29	1693
IND403601AAA -> IND403726AAB | Carting	IND403601AAA	IND403726AAB	Carting	10	4	10	5	100.00	50.00	22.2	2.73	1694
IND757025AAA -> IND757001AAA | FTL	IND757025AAA	IND757001AAA	FTL	10	6	10	5	100.00	50.00	13.3	3.79	1695
IND205001AAB -> IND110037AAM | FTL	IND205001AAB	IND110037AAM	FTL	11	1	10	5	90.91	45.45	41.82	2.45	1696
IND643217AAA -> IND643001AAA | Carting	IND643217AAA	IND643001AAA	Carting	20	10	10	9	50.00	45.00	8.8	1.2	1697
IND484001AAA -> IND484446AAA | FTL	IND484001AAA	IND484446AAA	FTL	16	4	10	7	62.50	43.75	14.94	1.65	1698
IND781018AAB -> IND781003AAA | Carting	IND781018AAB	IND781003AAA	Carting	14	7	10	6	71.43	42.86	20.86	2.38	1699
IND312001AAA -> IND312601AAA | FTL	IND312001AAA	IND312601AAA	FTL	12	6	10	5	83.33	41.67	12.5	2.21	1700
IND791102AAA -> IND784168AAB | FTL	IND791102AAA	IND784168AAB	FTL	10	1	10	4	100.00	40.00	36	2.56	1701
IND713205AAB -> IND713303AAA | FTL	IND713205AAB	IND713303AAA	FTL	10	5	10	4	100.00	40.00	29.5	3.58	1702
IND332001AAB -> IND333031AAA | FTL	IND332001AAB	IND333031AAA	FTL	10	2	10	4	100.00	40.00	23.2	2.02	1703
IND533262AAA -> IND533201AAA | FTL	IND533262AAA	IND533201AAA	FTL	10	5	10	4	100.00	40.00	19.6	2.06	1704
IND561207AAB -> IND572101AAA | Carting	IND561207AAB	IND572101AAA	Carting	10	1	10	4	100.00	40.00	12.5	2.09	1705
IND201007AAA -> IND245101AAA | Carting	IND201007AAA	IND245101AAA	Carting	10	2	10	4	100.00	40.00	11.3	2.17	1706
IND786001AAB -> IND792103AAB | Carting	IND786001AAB	IND792103AAB	Carting	10	1	10	4	100.00	40.00	9.5	2.16	1707
IND181152AAA -> IND184121AAA | FTL	IND181152AAA	IND184121AAA	FTL	10	5	10	4	100.00	40.00	7.4	1.8	1708
IND000000ACB -> IND474003AAA | FTL	IND000000ACB	IND474003AAA	FTL	13	2	10	5	76.92	38.46	126.85	2.08	1709
IND781018AAB -> IND785621AAA | FTL	IND781018AAB	IND785621AAA	FTL	11	1	10	4	90.91	36.36	18.27	1.89	1710
IND826004AAA -> IND815353AAA | FTL	IND826004AAA	IND815353AAA	FTL	12	4	10	4	83.33	33.33	19.17	1.95	1711
IND712410AAC -> IND712406AAA | FTL	IND712410AAC	IND712406AAA	FTL	10	6	10	3	100.00	30.00	17.3	5.71	1712
IND713205AAB -> IND722101AAA | Carting	IND713205AAB	IND722101AAA	Carting	10	2	10	3	100.00	30.00	17.3	2.79	1712
IND424006AAA -> IND452001AAC | Carting	IND424006AAA	IND452001AAC	Carting	10	1	10	3	100.00	30.00	13.6	2.69	1713
IND110024AAA -> IND110014AAA | Carting	IND110024AAA	IND110014AAA	Carting	10	9	10	3	100.00	30.00	7.6	2.07	1714
IND363330AAB -> IND363310AAB | FTL	IND363330AAB	IND363310AAB	FTL	16	8	10	4	62.50	25.00	12.12	1.8	1715
IND781018AAB -> IND781022AAA | Carting	IND781018AAB	IND781022AAA	Carting	18	9	10	4	55.56	22.22	3.94	2.4	1716
IND637301AAA -> IND638001AAA | FTL	IND637301AAA	IND638001AAA	FTL	10	10	10	2	100.00	20.00	16.2	1.91	1717
IND590016AAA -> IND591302AAB | FTL	IND590016AAA	IND591302AAB	FTL	10	5	10	2	100.00	20.00	8.9	1.8	1718
IND246761AAA -> IND244501AAA | FTL	IND246761AAA	IND244501AAA	FTL	20	10	10	4	50.00	20.00	3.95	1.26	1719
IND362220AAA -> IND362265AAA | Carting	IND362220AAA	IND362265AAA	Carting	10	2	10	2	100.00	20.00	3.9	1.67	1720
IND581343AAC -> IND581314AAA | FTL	IND581343AAC	IND581314AAA	FTL	11	6	10	2	90.91	18.18	12	1.69	1721
IND125005AAA -> IND335524AAA | FTL	IND125005AAA	IND335524AAA	FTL	12	2	10	2	83.33	16.67	18.17	1.7	1722
IND334001AAC -> IND334803AAA | FTL	IND334001AAC	IND334803AAA	FTL	12	4	10	2	83.33	16.67	10.83	1.72	1723
IND176303AAA -> IND176310AAA | FTL	IND176303AAA	IND176310AAA	FTL	10	10	10	1	100.00	10.00	262.7	4.62	1724
IND505209AAA -> IND504201AAA | FTL	IND505209AAA	IND504201AAA	FTL	10	5	10	1	100.00	10.00	12.4	2.11	1725
IND334001AAC -> IND341001AAC | FTL	IND334001AAC	IND341001AAC	FTL	10	2	10	1	100.00	10.00	10.5	1.64	1726
IND630561AAA -> IND623701AAA | FTL	IND630561AAA	IND623701AAA	FTL	10	5	10	1	100.00	10.00	10.3	1.67	1727
IND242307AAB -> IND242221AAA | FTL	IND242307AAB	IND242221AAA	FTL	10	5	10	1	100.00	10.00	10	1.5	1728
IND560300AAA -> IND563130AAA | Carting	IND560300AAA	IND563130AAA	Carting	10	2	10	1	100.00	10.00	7.6	1.85	1729
IND680307AAA -> IND683511AAA | Carting	IND680307AAA	IND683511AAA	Carting	10	5	10	1	100.00	10.00	7.3	1.78	1730
IND562132AAA -> IND577002AAA | FTL	IND562132AAA	IND577002AAA	FTL	11	1	10	1	90.91	9.09	9.82	1.51	1731
IND244601AAB -> IND244901AAB | FTL	IND244601AAB	IND244901AAB	FTL	23	9	10	2	43.48	8.70	12.87	1.23	1732
IND403726AAB -> IND403507AAA | Carting	IND403726AAB	IND403507AAA	Carting	12	5	10	1	83.33	8.33	3.75	1.21	1733
IND151001AAA -> IND151302AAA | FTL	IND151001AAA	IND151302AAA	FTL	27	17	10	2	37.04	7.41	2.04	1.61	1734
IND673632AAA -> IND673305AAA | Carting	IND673632AAA	IND673305AAA	Carting	14	4	10	1	71.43	7.14	1.64	1.33	1735
IND160002AAC -> IND176041AAA | FTL	IND160002AAC	IND176041AAA	FTL	12	2	10	0	83.33	0.00	10.75	1.25	1736
IND415003AAA -> IND411033AAA | FTL	IND415003AAA	IND411033AAA	FTL	10	2	10	0	100.00	0.00	8.4	1.39	1737
IND573103AAA -> IND577116AAA | FTL	IND573103AAA	IND577116AAA	FTL	10	5	10	0	100.00	0.00	4.9	1.4	1738
IND244412AAA -> IND243301AAB | FTL	IND244412AAA	IND243301AAB	FTL	20	10	10	0	50.00	0.00	4.6	1.07	1739
IND201301AAL -> IND201307AAA | Carting	IND201301AAL	IND201307AAA	Carting	10	5	10	0	100.00	0.00	2.6	1.29	1740
IND788806AAA -> IND788026AAC | FTL	IND788806AAA	IND788026AAC	FTL	9	9	9	9	100.00	100.00	59.78	4.75	1741
IND410505AAB -> IND410501AAF | Carting	IND410505AAB	IND410501AAF	Carting	9	5	9	9	100.00	100.00	17.11	4.13	1742
IND788121AAA -> IND796081AAA | FTL	IND788121AAA	IND796081AAA	FTL	9	3	9	8	100.00	88.89	42	3.59	1743
IND110037AAM -> IND201301AAD | Carting	IND110037AAM	IND201301AAD	Carting	9	3	9	7	100.00	77.78	37.33	4.29	1744
IND784125AAA -> IND784110AAA | FTL	IND784125AAA	IND784110AAA	FTL	9	3	9	7	100.00	77.78	25.89	2.43	1745
IND401104AAB -> IND400072AAB | Carting	IND401104AAB	IND400072AAB	Carting	9	5	9	7	100.00	77.78	23.56	3.08	1746
IND841424AAA -> IND841226AAB | FTL	IND841424AAA	IND841226AAB	FTL	9	3	9	7	100.00	77.78	18.67	2.25	1747
IND400102AAC -> IND400052AAA | Carting	IND400102AAC	IND400052AAA	Carting	11	8	9	8	81.82	72.73	30.45	4	1748
IND221313AAA -> IND276128AAA | FTL	IND221313AAA	IND276128AAA	FTL	10	2	9	7	90.00	70.00	143.2	11.62	1749
IND221313AAA -> IND232101AAB | Carting	IND221313AAA	IND232101AAB	Carting	9	3	9	6	100.00	66.67	188.11	15.14	1750
IND486889AAA -> IND231216AAA | FTL	IND486889AAA	IND231216AAA	FTL	9	3	9	6	100.00	66.67	50.11	2.63	1751
IND301001AAB -> IND321606AAA | FTL	IND301001AAB	IND321606AAA	FTL	9	3	9	6	100.00	66.67	34.56	2.28	1752
IND176110AAB -> IND177033AAA | FTL	IND176110AAB	IND177033AAA	FTL	9	9	9	6	100.00	66.67	30.89	2.05	1753
IND805110AAD -> IND803116AAA | FTL	IND805110AAD	IND803116AAA	FTL	9	9	9	6	100.00	66.67	29.67	2.44	1754
IND842001AAA -> IND843126AAA | Carting	IND842001AAA	IND843126AAA	Carting	9	3	9	6	100.00	66.67	23.56	3.9	1755
IND756019AAA -> IND757025AAA | FTL	IND756019AAA	IND757025AAA	FTL	9	8	9	6	100.00	66.67	22	2.33	1756
IND585211AAA -> IND585104AAA | Carting	IND585211AAA	IND585104AAA	Carting	9	3	9	5	100.00	55.56	29.22	2.56	1757
IND768216AAA -> IND770001AAA | FTL	IND768216AAA	IND770001AAA	FTL	9	5	9	5	100.00	55.56	24.56	2.84	1758
IND732138AAA -> IND733140AAA | Carting	IND732138AAA	IND733140AAA	Carting	9	2	9	5	100.00	55.56	13.89	2.78	1759
IND441206AAB -> IND441603AAA | Carting	IND441206AAB	IND441603AAA	Carting	9	1	9	5	100.00	55.56	12.89	2.86	1760
IND600116AAB -> IND600056AAB | Carting	IND600116AAB	IND600056AAB	Carting	9	3	9	5	100.00	55.56	11.78	2.35	1761
IND785001AAA -> IND785112AAC | Carting	IND785001AAA	IND785112AAC	Carting	9	3	9	5	100.00	55.56	7.78	2.46	1762
IND641062AAD -> IND641001AAA | Carting	IND641062AAD	IND641001AAA	Carting	11	3	9	6	81.82	54.55	17.09	2.61	1763
IND422011AAD -> IND413709AAA | Carting	IND422011AAD	IND413709AAA	Carting	11	1	9	6	81.82	54.55	8.45	2.07	1764
IND000000ACB -> IND127021AAA | FTL	IND000000ACB	IND127021AAA	FTL	10	2	9	5	90.00	50.00	16.6	3.26	1765
IND208006AAA -> IND209304AAA | Carting	IND208006AAA	IND209304AAA	Carting	9	3	9	4	100.00	44.44	54.33	4.97	1766
IND123401AAB -> IND000000ACB | FTL	IND123401AAB	IND000000ACB	FTL	9	3	9	4	100.00	44.44	23.56	2.11	1767
IND282002AAD -> IND204101AAA | FTL	IND282002AAD	IND204101AAA	FTL	9	4	9	4	100.00	44.44	22.44	2.31	1768
IND533003AAA -> IND533106AAA | FTL	IND533003AAA	IND533106AAA	FTL	9	3	9	4	100.00	44.44	21.11	3.46	1769
IND413517AAA -> IND431603AAA | Carting	IND413517AAA	IND431603AAA	Carting	9	1	9	4	100.00	44.44	19	2.28	1770
IND767001AAA -> IND762001AAA | Carting	IND767001AAA	IND762001AAA	Carting	9	1	9	4	100.00	44.44	16.22	2.71	1771
IND424006AAA -> IND425405AAA | FTL	IND424006AAA	IND425405AAA	FTL	9	3	9	4	100.00	44.44	13.22	2.04	1772
IND413307AAC -> IND413002AAA | Carting	IND413307AAC	IND413002AAA	Carting	9	1	9	4	100.00	44.44	11.11	2.25	1773
IND842001AAA -> IND843301AAA | FTL	IND842001AAA	IND843301AAA	FTL	18	6	9	7	50.00	38.89	28.89	1.98	1774
IND132103AAA -> IND131028AAB | FTL	IND132103AAA	IND131028AAB	FTL	9	3	9	3	100.00	33.33	36	4.26	1775
IND306116AAA -> IND306001AAA | FTL	IND306116AAA	IND306001AAA	FTL	9	3	9	3	100.00	33.33	32.67	2.21	1776
IND505001AAB -> IND505184AAC | FTL	IND505001AAB	IND505184AAC	FTL	9	3	9	3	100.00	33.33	32.33	3.03	1777
IND000000ACB -> IND125033AAA | FTL	IND000000ACB	IND125033AAA	FTL	12	2	9	4	75.00	33.33	25.25	2.07	1778
IND785612AAB -> IND781018AAB | FTL	IND785612AAB	IND781018AAB	FTL	9	1	9	3	100.00	33.33	21	2.14	1779
IND509301AAA -> IND509216AAC | FTL	IND509301AAA	IND509216AAC	FTL	9	5	9	3	100.00	33.33	16.78	2.48	1780
IND442605AAA -> IND441603AAA | Carting	IND442605AAA	IND441603AAA	Carting	9	3	9	3	100.00	33.33	7.67	2.04	1781
IND641001AAA -> IND641062AAD | Carting	IND641001AAA	IND641062AAD	Carting	10	3	9	3	90.00	30.00	33.2	4.23	1782
IND305001AAC -> IND342602AAC | FTL	IND305001AAC	IND342602AAC	FTL	10	2	9	3	90.00	30.00	15.6	1.81	1783
IND282002AAD -> IND281004AAA | FTL	IND282002AAD	IND281004AAA	FTL	19	8	9	5	47.37	26.32	10.84	1.35	1784
IND577401AAA -> IND562132AAA | FTL	IND577401AAA	IND562132AAA	FTL	13	1	9	3	69.23	23.08	27	2.41	1785
IND431717AAA -> IND431603AAA | Carting	IND431717AAA	IND431603AAA	Carting	9	2	9	2	100.00	22.22	81.44	3.93	1786
IND733102AAA -> IND732103AAB | Carting	IND733102AAA	IND732103AAB	Carting	9	1	9	2	100.00	22.22	16	2.34	1787
IND695609AAA -> IND695012AAA | Carting	IND695609AAA	IND695012AAA	Carting	9	3	9	2	100.00	22.22	11.78	2.05	1788
IND413002AAA -> IND413307AAC | Carting	IND413002AAA	IND413307AAC	Carting	9	1	9	2	100.00	22.22	7.33	2.11	1789
IND342602AAC -> IND311302AAA | FTL	IND342602AAC	IND311302AAA	FTL	11	3	9	2	81.82	18.18	16.82	1.71	1790
IND142401AAA -> IND000000ACA | FTL	IND142401AAA	IND000000ACA	FTL	11	6	9	2	81.82	18.18	9.64	1.57	1791
IND636705AAB -> IND635001AAA | FTL	IND636705AAB	IND635001AAA	FTL	11	4	9	2	81.82	18.18	7.82	2.07	1792
